,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2632,Downtown,34.04834000000005,-118.25563999999997,Tacos 1986,34.045911,-118.251215,Taco Place
2633,Downtown,34.04834000000005,-118.25563999999997,Simply Salad,34.04545984171787,-118.26004031249062,Salad Place
2634,Downtown,34.04834000000005,-118.25563999999997,Backyard Bowls,34.0464205180002,-118.25931188404883,Vegetarian / Vegan Restaurant
2635,Downtown,34.04834000000005,-118.25563999999997,Fogo De Chao,34.04782473341576,-118.26107373668134,Brazilian Restaurant
2636,Downtown,34.04834000000005,-118.25563999999997,Gallery Row,34.047805839071685,-118.24952960014343,Art Gallery
2637,Downtown,34.04834000000005,-118.25563999999997,Corporation Food Hall,34.043998705772495,-118.25271623675756,Food Court
2638,Downtown,34.04834000000005,-118.25563999999997,Buzz Wine Beer Shop,34.04738314049431,-118.24947828378974,Liquor Store
2639,Downtown,34.04834000000005,-118.25563999999997,Wake and Late,34.045133613669336,-118.24967302908927,Restaurant
2640,Downtown,34.04834000000005,-118.25563999999997,DTLA Cheese,34.050784210339565,-118.24902195877767,Cheese Shop
2641,Downtown,34.04834000000005,-118.25563999999997,Bar Clacson,34.04992064979516,-118.24930424682071,Bar
2642,Downtown,34.04834000000005,-118.25563999999997,Grand Central Market,34.050675036096266,-118.24874061147524,Market
2643,Downtown,34.04834000000005,-118.25563999999997,Verve Coffee,34.04220302305557,-118.25452058184388,Coffee Shop
2644,Downtown,34.04834000000005,-118.25563999999997,Spring For Coffee,34.04621028894699,-118.25074774064137,Coffee Shop
2645,Downtown,34.04834000000005,-118.25563999999997,McConnell's Fine Ice Creams,34.050737673567475,-118.24884695894825,Ice Cream Shop
2646,Downtown,34.04834000000005,-118.25563999999997,The Theatre at the Ace,34.042066588360015,-118.25701505749267,Theater
2647,Downtown,34.04834000000005,-118.25563999999997,Juice Crafters,34.044560191553536,-118.25237638489786,Juice Bar
2648,Downtown,34.04834000000005,-118.25563999999997,Little Fluffy Head Cafe,34.04472196278215,-118.25253126919837,Bubble Tea Shop
2649,Downtown,34.04834000000005,-118.25563999999997,The Varnish,34.044867,-118.24956,Speakeasy
2650,Downtown,34.04834000000005,-118.25563999999997,Bernadette's,34.049709,-118.249344,Bar
2651,Downtown,34.04834000000005,-118.25563999999997,Angels Flight - Upper Station,34.05156126011228,-118.25064407372726,Train Station
2652,Downtown,34.04834000000005,-118.25563999999997,Clifton's Republic,34.04543245467279,-118.25314724610114,Cafeteria
2653,Downtown,34.04834000000005,-118.25563999999997,The Stocking Frame,34.0428539081841,-118.25748626073813,American Restaurant
2654,Downtown,34.04834000000005,-118.25563999999997,Nickel Diner,34.04607177597433,-118.24904555853689,Diner
2655,Downtown,34.04834000000005,-118.25563999999997,Millennium Biltmore Hotel Los Angeles,34.049813,-118.253938,Hotel
2656,Downtown,34.04834000000005,-118.25563999999997,Tuck Hotel,34.042487739154616,-118.25394766473387,Hotel
2657,Downtown,34.04834000000005,-118.25563999999997,Chica's Tacos,34.04582049028786,-118.2560573029255,Taco Place
2658,Downtown,34.04834000000005,-118.25563999999997,Wax Candy,34.0429007021209,-118.25300966044007,Salon / Barbershop
2659,Downtown,34.04834000000005,-118.25563999999997,Cole's,34.044871805518234,-118.24948853420624,Bar
2660,Downtown,34.04834000000005,-118.25563999999997,il caffè,34.042539199572694,-118.25594735595752,Café
2661,Downtown,34.04834000000005,-118.25563999999997,Evoke Yoga,34.043827361616465,-118.25201988685423,Yoga Studio
2662,Duarte,34.13961000000006,-117.97049999999996,Janet's Mediterranean Cuisine,34.13925602426222,-117.9754562588256,Mediterranean Restaurant
2663,Duarte,34.13961000000006,-117.97049999999996,Sushi Fire,34.13985886983674,-117.96803736989422,Sushi Restaurant
2664,Duarte,34.13961000000006,-117.97049999999996,Cabrera's Mexican Cuisine,34.139484110726976,-117.9647004678214,Mexican Restaurant
2665,Duarte,34.13961000000006,-117.97049999999996,The Old Spaghetti Factory,34.136346,-117.978252,Italian Restaurant
2666,Duarte,34.13961000000006,-117.97049999999996,Starbucks,34.13996793832172,-117.97787857650107,Coffee Shop
2667,Duarte,34.13961000000006,-117.97049999999996,Jamba Juice,34.139982,-117.978307,Juice Bar
2668,Duarte,34.13961000000006,-117.97049999999996,Smart & Final Extra!,34.14044374236791,-117.978885704889,Grocery Store
2669,Duarte,34.13961000000006,-117.97049999999996,The Flame Broiler,34.14071513655571,-117.97805004621216,Asian Restaurant
2670,Duarte,34.13961000000006,-117.97049999999996,Road House (route 66),34.13941591601674,-117.96502642013964,Bar
2671,Duarte,34.13961000000006,-117.97049999999996,Royal Oaks Trail,34.143226679196395,-117.9761388407913,Trail
2672,Duarte,34.13961000000006,-117.97049999999996,Young's Gourmet,34.13918086839463,-117.97609874157182,Chinese Restaurant
2673,Duarte,34.13961000000006,-117.97049999999996,The Habit Burger Grill,34.13986773058319,-117.98042519123325,Burger Joint
2674,Duarte,34.13961000000006,-117.97049999999996,Tropicana Market,34.13928881659615,-117.97522651578662,Grocery Store
2675,Duarte,34.13961000000006,-117.97049999999996,Dollar Tree,34.140533028015355,-117.97857299187282,Discount Store
2676,Duarte,34.13961000000006,-117.97049999999996,Rite Aid,34.14033,-117.9756339,Pharmacy
2677,Duarte,34.13961000000006,-117.97049999999996,Domino's Pizza,34.13927929360872,-117.96617299318314,Pizza Place
2678,Duarte,34.13961000000006,-117.97049999999996,Grocery Outlet Bargain Market,34.13936194481866,-117.97658024997153,Grocery Store
2679,Duarte,34.13961000000006,-117.97049999999996,El Pollo Loco,34.139415,-117.979492,Fast Food Restaurant
2680,Duarte,34.13961000000006,-117.97049999999996,Little Caesars Pizza,34.139212,-117.976306,Pizza Place
2681,Duarte,34.13961000000006,-117.97049999999996,7-Eleven,34.1394346934288,-117.966163605451,Convenience Store
2682,Duarte,34.13961000000006,-117.97049999999996,McDonald's,34.13922712360502,-117.98093855381012,Fast Food Restaurant
2683,Duarte,34.13961000000006,-117.97049999999996,99 Cents Only Stores,34.14034126655271,-117.97621309699822,Discount Store
2684,Duarte,34.13961000000006,-117.97049999999996,The UPS Store,34.14037801977545,-117.97984117409214,Shipping Store
2685,Duarte,34.13961000000006,-117.97049999999996,Rancheros Mexican Restaurant & Cantina,34.139982810925545,-117.97305507899523,Mexican Restaurant
2686,Duarte,34.13961000000006,-117.97049999999996,El Salvadoreno,34.14055506479947,-117.9772106800936,Mexican Restaurant
2687,Duarte,34.13961000000006,-117.97049999999996,Carl's Jr. / Green Burrito,34.13914199214431,-117.97709687131942,Fast Food Restaurant
2688,Duarte,34.13961000000006,-117.97049999999996,SUBWAY,34.14071811026973,-117.97800079799953,Sandwich Place
2689,Duarte,34.13961000000006,-117.97049999999996,Big Lots,34.14059169478554,-117.97654364473368,Big Box Store
2690,Duarte,34.13961000000006,-117.97049999999996,Hertz,34.140684,-117.978186,Rental Car Location
2691,Duarte,34.13961000000006,-117.97049999999996,Cabbie's Pizza,34.13924789428711,-117.9676742553711,Pizza Place
2692,Duarte,34.13961000000006,-117.97049999999996,Burger King,34.14013671875,-117.9748764038086,Fast Food Restaurant
2693,Duarte,34.13961000000006,-117.97049999999996,Villari's Martial Arts,34.139006835392365,-117.96720994213852,Martial Arts Dojo
2694,Duarte,34.13961000000006,-117.97049999999996,KFC,34.13918098661974,-117.98064201165676,Fried Chicken Joint
2695,Duarte,34.13961000000006,-117.97049999999996,Sweet Nothings Cake Shop,34.139958,-117.964853,Bakery
2696,Duarte,34.13961000000006,-117.97049999999996,California Skewers,34.139904,-117.9648168,American Restaurant
2697,Duarte,34.13961000000006,-117.97049999999996,Meyer Law Organization,34.1346713303623,-117.96763879392122,Lawyer
2698,Duarte,34.13961000000006,-117.97049999999996,Metro Rail - Duarte/City of Hope Station (Gold),34.13255966795714,-117.9678684274075,Light Rail Station
2699,Duarte,34.13961000000006,-117.97049999999996,Federico's Bakery,34.134684,-117.96341399999999,Bakery
2700,Duarte,34.13961000000006,-117.97049999999996,Brian Automotive,34.13942193333333,-117.95987443333334,Auto Garage
2701,Eagle Rock,34.13927000000007,-118.21086999999994,Milkfarm,34.1388,-118.21229,Deli / Bodega
2702,Eagle Rock,34.13927000000007,-118.21086999999994,One Down Dog,34.13903115339654,-118.21369141513362,Yoga Studio
2703,Eagle Rock,34.13927000000007,-118.21086999999994,The Oinkster,34.13945790032395,-118.2104838214287,American Restaurant
2704,Eagle Rock,34.13927000000007,-118.21086999999994,Four Cafe,34.13904676948012,-118.2128574632889,American Restaurant
2705,Eagle Rock,34.13927000000007,-118.21086999999994,Leanna Lin's Wonderland,34.13776237301013,-118.21429389368683,Gift Shop
2706,Eagle Rock,34.13927000000007,-118.21086999999994,Taco Spot,34.13914397253023,-118.21079561186966,Mexican Restaurant
2707,Eagle Rock,34.13927000000007,-118.21086999999994,Room 31,34.138766,-118.213341,Speakeasy
2708,Eagle Rock,34.13927000000007,-118.21086999999994,Colombo's Italian Steakhouse and Jazz Club,34.13948934682296,-118.2072692626362,Italian Restaurant
2709,Eagle Rock,34.13927000000007,-118.21086999999994,Center for the Arts,34.13959390818651,-118.21498153856524,Music Venue
2710,Eagle Rock,34.13927000000007,-118.21086999999994,Snow Station,34.13902590471518,-118.21252525851042,Ice Cream Shop
2711,Eagle Rock,34.13927000000007,-118.21086999999994,It's Boba Time,34.13950410896339,-118.21546276470784,Bubble Tea Shop
2712,Eagle Rock,34.13927000000007,-118.21086999999994,Eagle Rock Italian Bakery & Deli,34.139387465808866,-118.20478581302295,Bakery
2713,Eagle Rock,34.13927000000007,-118.21086999999994,5 Line Tavern,34.138891705047264,-118.21333331720263,Bar
2714,Eagle Rock,34.13927000000007,-118.21086999999994,Armon's Cafe,34.13867175326469,-118.21412813498853,Café
2715,Eagle Rock,34.13927000000007,-118.21086999999994,Eagle Rock Home Brew Supply,34.137094191980054,-118.21500018466226,Wine Shop
2716,Eagle Rock,34.13927000000007,-118.21086999999994,Colorado Wine Company,34.13899478777306,-118.21248049093334,Wine Bar
2717,Eagle Rock,34.13927000000007,-118.21086999999994,Swork Coffee Bar,34.139015486834005,-118.21415347795765,Coffee Shop
2718,Eagle Rock,34.13927000000007,-118.21086999999994,Colorado Wine Company,34.13975783452654,-118.21654057741523,Wine Shop
2719,Eagle Rock,34.13927000000007,-118.21086999999994,Sprouts Farmers Market,34.13572721980102,-118.2166537642479,Grocery Store
2720,Eagle Rock,34.13927000000007,-118.21086999999994,Modan Eagle Rock Ramen,34.13968900696654,-118.20569607153617,Ramen Restaurant
2721,Eagle Rock,34.13927000000007,-118.21086999999994,EAGLEROCK Green Dragon,34.139746,-118.205308,Chinese Restaurant
2722,Eagle Rock,34.13927000000007,-118.21086999999994,Casa Bianca Pizza Pie,34.13927204587177,-118.20264803553714,Pizza Place
2723,Eagle Rock,34.13927000000007,-118.21086999999994,Starbucks,34.13905558,-118.2152874,Coffee Shop
2724,Eagle Rock,34.13927000000007,-118.21086999999994,Chipotle Mexican Grill,34.138332433303944,-118.2147237946707,Mexican Restaurant
2725,Eagle Rock,34.13927000000007,-118.21086999999994,Señor Fish,34.132670824690756,-118.216234260658,Mexican Restaurant
2726,Eagle Rock,34.13927000000007,-118.21086999999994,Cacao Mexicatessen,34.13940084025651,-118.20064876187514,Mexican Restaurant
2727,Eagle Rock,34.13927000000007,-118.21086999999994,Original Tommy's Hamburgers,34.13949846201223,-118.20444106744593,Burger Joint
2728,Eagle Rock,34.13927000000007,-118.21086999999994,Pollo A La Brasa,34.139499,-118.21338999999999,South American Restaurant
2729,Eagle Rock,34.13927000000007,-118.21086999999994,The Melt Spot,34.13896942138672,-118.21199798583984,Creperie
2730,Eagle Rock,34.13927000000007,-118.21086999999994,Yogurtland,34.138383,-118.214781,Dessert Shop
2731,Eagle Rock,34.13927000000007,-118.21086999999994,Regency Inn,34.13970877072054,-118.21863049347033,Hotel
2732,Eagle Rock,34.13927000000007,-118.21086999999994,Colorado Donuts,34.139339861548244,-118.20092532459267,Donut Shop
2733,Eagle Rock,34.13927000000007,-118.21086999999994,Eagle Rock Brewery Public House,34.139518019549975,-118.20195377548434,Gastropub
2734,Eagle Rock,34.13927000000007,-118.21086999999994,Games And Cards,34.13919989486869,-118.20422219148703,Hobby Shop
2735,Eagle Rock,34.13927000000007,-118.21086999999994,Trader Joe's,34.139307305996816,-118.20024495205952,Grocery Store
2736,Eagle Rock,34.13927000000007,-118.21086999999994,Abby's Diner,34.13428573613811,-118.21534842657627,American Restaurant
2737,Eagle Rock,34.13927000000007,-118.21086999999994,Comics VS Toys,34.13966217605147,-118.20141876706624,Bookstore
2738,Eagle Rock,34.13927000000007,-118.21086999999994,Menchie's,34.136032,-118.21572,Frozen Yogurt Shop
2739,Eagle Rock,34.13927000000007,-118.21086999999994,Pete's Blue Chip Burgers,34.139547652640466,-118.20358316771065,Diner
2740,Eagle Rock,34.13927000000007,-118.21086999999994,O K Chinese Food,34.13905094569064,-118.21593029276178,Chinese Restaurant
2741,Eagle Rock,34.13927000000007,-118.21086999999994,The Loft Hair Lounge,34.13985375415907,-118.20096478433288,Salon / Barbershop
2742,Eagle Rock,34.13927000000007,-118.21086999999994,Peekaboo Playland,34.13892526773996,-118.21174887590487,Theme Park
2743,Eagle Rock,34.13927000000007,-118.21086999999994,Red Herring,34.13958338606171,-118.2026038367058,New American Restaurant
2744,Eagle Rock,34.13927000000007,-118.21086999999994,Eagle Rock Farmers Market,34.138183818258774,-118.213310694612,Farmers Market
2745,Eagle Rock,34.13927000000007,-118.21086999999994,Redbox,34.13899817507722,-118.20881457543695,Video Store
2746,Eagle Rock,34.13927000000007,-118.21086999999994,Cafe Beaujolais,34.13920614443766,-118.20416006221333,French Restaurant
2747,Eagle Rock,34.13927000000007,-118.21086999999994,Great Clips,34.1360502,-118.2159395,Salon / Barbershop
2748,Eagle Rock,34.13927000000007,-118.21086999999994,Shell,34.138969158672666,-118.21447530966951,Gas Station
2749,Eagle Rock,34.13927000000007,-118.21086999999994,The Pot Thai Cafe,34.13611990075706,-118.2162598418343,Thai Restaurant
2750,Eagle Rock,34.13927000000007,-118.21086999999994,The UPS Store,34.139740173675285,-118.20552051839832,Shipping Store
2751,Eagle Rock,34.13927000000007,-118.21086999999994,Fosters Freeze,34.136784,-118.215041,Burger Joint
2752,Eagle Rock,34.13927000000007,-118.21086999999994,Jamba Juice,34.138573,-118.214483,Juice Bar
2753,Eagle Rock,34.13927000000007,-118.21086999999994,Meea's,34.13918717624613,-118.20519557912803,Hot Dog Joint
2754,Eagle Rock,34.13927000000007,-118.21086999999994,Green Dragon Mandarin & Szechuan Cuisine,34.13971948997112,-118.20501605690042,Asian Restaurant
2755,Eagle Rock,34.13927000000007,-118.21086999999994,Freddy's Taco Truck,34.13936080815065,-118.21658542830892,Mexican Restaurant
2756,Eagle Rock,34.13927000000007,-118.21086999999994,Chase Bank,34.13942,-118.213903,Bank
2757,Eagle Rock,34.13927000000007,-118.21086999999994,Big Mama's & Papa's Pizzeria,34.13877,-118.21328,Pizza Place
2758,Eagle Rock,34.13927000000007,-118.21086999999994,CVS pharmacy,34.13595107155921,-118.21636795408234,Pharmacy
2759,Eagle Rock,34.13927000000007,-118.21086999999994,Rock Dog And Cat,34.13909163613345,-118.20921557078961,Pet Store
2760,Eagle Rock,34.13927000000007,-118.21086999999994,Verizon Wireless,34.13610819112675,-118.2156296081721,Mobile Phone Shop
2761,Eagle Rock,34.13927000000007,-118.21086999999994,7-Eleven,34.1390128932522,-118.208974599838,Convenience Store
2762,Eagle Rock,34.13927000000007,-118.21086999999994,Del Taco,34.135308134630506,-118.21553788301985,Fast Food Restaurant
2763,Eagle Rock,34.13927000000007,-118.21086999999994,Panda Express,34.1359579950402,-118.21527422378519,Chinese Restaurant
2764,Eagle Rock,34.13927000000007,-118.21086999999994,Yogurt Haven,34.13920694318512,-118.21550293952572,Dessert Shop
2765,Eagle Rock,34.13927000000007,-118.21086999999994,Classic Thai Restaurant,34.139137255068604,-118.20406320109987,Thai Restaurant
2766,Eagle Rock,34.13927000000007,-118.21086999999994,Walgreens,34.13836461100477,-118.21525716384713,Pharmacy
2767,Eagle Rock,34.13927000000007,-118.21086999999994,Nails By Rose Queen,34.139746,-118.205308,Spa
2768,Eagle Rock,34.13927000000007,-118.21086999999994,La Fuente Restaurante Bar & Grill,34.139113670129575,-118.21547394765344,Mexican Restaurant
2769,Eagle Rock,34.13927000000007,-118.21086999999994,My Vegan,34.139648,-118.20579,Vegetarian / Vegan Restaurant
2770,Eagle Rock,34.13927000000007,-118.21086999999994,Sonia's Tacos Truck,34.13485857179503,-118.21544112621638,Food Truck
2771,Eagle Rock,34.13927000000007,-118.21086999999994,50/50 Grind,34.1391716003418,-118.2055435180664,Board Shop
2772,Eagle Rock,34.13927000000007,-118.21086999999994,KFC,34.135376824312424,-118.21551014107138,Fried Chicken Joint
2773,Eagle Rock,34.13927000000007,-118.21086999999994,Bobalicious,34.139707,-118.205332,Bubble Tea Shop
2774,Eagle Rock,34.13927000000007,-118.21086999999994,Metro Bus Stop 181,34.13501915186736,-118.21304795859378,Bus Station
2775,Eagle Rock,34.13927000000007,-118.21086999999994,U.S. #1 Cleaners,34.139746,-118.205308,Laundry Service
